"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3190000","CDFF2241142017000004","20170203","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 노량진동 67-9번지 ","서울특별시 동작구 노량진로 157 (노량진동)","06902","더뽀짱","2017-02-03 19:47:51","I","2018-08-31 23:59:59.0","","194919.408060545    ","445748.317244946    ","청소년게임제공업","유통관련업","","","아케이드 게임(인형뽑기)","136","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3190000","CDFF2241142017000006","20170306","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 흑석동 100-46번지 ","서울특별시 동작구 서달로 157 (흑석동)","06972","왓따뽀브리","2017-03-06 13:43:28","I","2018-08-31 23:59:59.0","","196557.237126925    ","445044.416854416    ","청소년게임제공업","유통관련업","","","스마일스토리2(1),스마일토이(5),토이즈팝(2)","16","","","","","","","","","","","","","","","","","","","8","","전체이용가","","","",""
"3190000","CDFF2241142014000007","20141125","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 323-25번지 ","서울특별시 동작구 국사봉길 13, 지1층 (상도동)","07042","코인노래오락실","2015-07-10 17:03:25","I","2018-08-31 23:59:59.0","","193655.248380486    ","444043.967751385    ","청소년게임제공업","유통관련업","","","짬짬이노래연습기","118.26","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3190000","CDFF2241142012000002","20121122","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 1031-36번지 ","서울특별시 동작구 동작대로 37, 3층 (사당동)","07015","모펀 게임즈(MOFUN GAMES)","2020-06-10 13:25:45","U","2020-06-12 02:40:00.0","","198284.656804106    ","441959.3027609      ","청소년게임제공업","유통관련업","","","","218.19","3","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3190000","CDFF2241142014000001","20140522","","01","영업/정상","13","영업중","","","","","07041948898","","","서울특별시 동작구 노량진동 119-74번지 ","서울특별시 동작구 만양로 89-1, 지1층 (노량진동)","06923","코인노래오락실","2015-07-28 16:09:16","I","2018-08-31 23:59:59.0","","194994.693639109    ","445476.389926146    ","청소년게임제공업","유통관련업","","","짬짬이노래연습기","111.1","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3190000","CDFF2241142014000003","20140630","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 노량진동 207-4번지 ","서울특별시 동작구 만양로14길 30 (노량진동)","06914","코인노래","2016-07-01 13:48:12","I","2018-08-31 23:59:59.0","","195147.223017733    ","445535.119041151    ","청소년게임제공업","유통관련업","","","짬짬이노래연습기","125.9","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3190000","CDFF2241142017000010","20170405","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 노량진동 117-2번지 ","서울특별시 동작구 노량진로 166 (노량진동)","06913","픽미업","2017-04-05 14:37:19","I","2018-08-31 23:59:59.0","","195050.578108234    ","445686.008483928    ","청소년게임제공업","유통관련업","","","","25.41","","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3190000","CDFF2241142017000011","20170428","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 250-1번지 ","서울특별시 동작구 사당로14가길 19 (사당동)","07010","뽑아가세용","2017-04-28 18:14:22","I","2018-08-31 23:59:59.0","","197395.38765164     ","442445.844383266    ","청소년게임제공업","유통관련업","","","","36.36","","","","","","","","","","","","","","","","","","","6","","전체이용가","","","",""
"3190000","CDFF2241142017000012","20170612","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 141-227번지 ","서울특별시 동작구 사당로29가길 46 (사당동)","07008","지팀장#","2018-12-11 10:16:31","U","2018-12-13 02:40:00.0","","198154.716189923    ","442752.116738993    ","청소년게임제공업","유통관련업","","","","21","","","","","","","","","","","","","","","","","","","8","","전체이용가","","","",""
"3190000","CDFF2241142017000014","20170727","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 318-75번지 ","서울특별시 동작구 사당로16길 19 (사당동)","07011","뽑GO방","2017-08-08 09:28:53","I","2018-08-31 23:59:59.0","","197580.630955098    ","442260.992021938    ","청소년게임제공업","유통관련업","","","인형뽑기(요요파티 등 5개)","30","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3190000","CDFF2241142017000017","20171020","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 동작구 만양로14가길 22, 지층 (노량진동, 휘소항쉬법빌딩)","06913","위닝플스","2017-10-20 10:53:57","I","2018-08-31 23:59:59.0","","195077.357681172    ","445597.51066209     ","청소년게임제공업","유통관련업","","","","235.79","","","","","","","","","","","","","","","","","","","29","","전체이용가","","","",""
"3190000","CDFF2241142018000001","20180307","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 노량진동 117-24번지 한서고시원 ","서울특별시 동작구 만양로 104, 1층 (노량진동)","06913","TOY짱","2018-03-07 16:18:19","I","2018-08-31 23:59:59.0","","195026.152968301    ","445623.433683837    ","청소년게임제공업","유통관련업","","","","48.1","1","","","","","","","","","","","","","","","","","","","","전체이용가","","","","일반주거지역"
"3190000","CDFF2241142016000014","20161125","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 139-72번지 ","서울특별시 동작구 동작대로27가길 12, 1층 (사당동)","07008","게임빌리지(GAME VILLAGE)","2016-11-25 15:40:58","I","2018-08-31 23:59:59.0","","198253.418746566    ","442769.114346273    ","청소년게임제공업","유통관련업","","","CATCH ME PINK 외 52대","242.22","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3190000","CDFF2241142016000018","20161213","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 노량진동 148-88번지 ","서울특별시 동작구 노량진로 178, 1층 (노량진동)","06913","나노게임파크","2016-12-13 14:56:31","I","2018-08-31 23:59:59.0","","195128.348476016    ","445691.30421674     ","청소년게임제공업","유통관련업","","","","182","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3190000","CDFF2241142016000019","20161219","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 노량진동 97-1번지 ","서울특별시 동작구 노량진로16길 14, 1층 (노량진동)","06922","GOGO SHOP","2016-12-19 08:33:32","I","2018-08-31 23:59:59.0","","194943.829772642    ","445641.033944119    ","청소년게임제공업","유통관련업","","","","28.56","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3190000","CDFF2241142017000009","20170331","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 동작구 현충로 131 (흑석동, 블루스톤스포츠)","06904","리얼엔젤플러스(주)블루스톤 스포츠 내 게임장","2017-03-31 14:22:29","I","2018-08-31 23:59:59.0","","197106.890967435    ","444966.048615021    ","청소년게임제공업","유통관련업","","","","13","","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3190000","CDFF2241142007000003","20071010","","01","영업/정상","13","영업중","","","","","","","156861","서울특별시 동작구 흑석동 189-2번지 2층 ","서울특별시 동작구 흑석로11길 3  (흑석동,2층)","","게임샷","2008-02-25 09:34:34","I","2018-08-31 23:59:59.0","","196425.05447031     ","445064.748182788    ","청소년게임제공업","유통관련업","3","","","96.79","3","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3200000","CDFF2241142007000007","20071109","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 862-1 에그엘로우 10층 3호","서울특별시 관악구 남부순환로 1820, 10층 3호 (봉천동, 에그엘로우)","08787","에그게임장","2023-01-03 15:41:57","U","2022-12-01 00:05:00.0","","195703.043681259","442094.085759338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFF2241142019000006","20190528","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 1687-13 1층 좌측2 ","서울특별시 관악구 남부순환로 1933, 1층 좌측2호 (봉천동)","08801","몬스터크레인","2020-08-21 12:30:21","U","2020-08-23 02:40:00.0","","196759.114231258    ","441658.741813649    ","청소년게임제공업","유통관련업","4","주택가주변","SMILE CRANE(스마일 크레인)1대, 토이즈팝(TOYS POP)9대","34.57","3","1","근린생활시설","","","","","","","","","","","","","","","","10","","전체이용가","","","","준주거지역"
"3200000","CDFF2241142007000015","20071130","","01","영업/정상","13","영업중","","","","","02-883-2580","","","서울특별시 관악구 신림동 1542-3 2층 ","서울특별시 관악구 호암로22길 76, 2층 (신림동)","08819","투아트게임방","2021-06-10 13:07:19","U","2021-06-12 02:40:00.0","","194350.166038647    ","440698.444186102    ","청소년게임제공업","유통관련업","5","주택가주변","","113.45","4","1","근린생활시설","","","","","","","","","","","","","","","","","","전체이용가","","","","일반주거지역"
"3200000","CDFF2241142017000037","20171120","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 491-16 1층 ","서울특별시 관악구 남부순환로161가길 23, 1층 (신림동)","08762","ZZANG 뽑기방","2020-08-21 12:29:23","U","2020-08-23 02:40:00.0","","192634.551051625    ","442525.010898018    ","청소년게임제공업","유통관련업","5","","부키부키(Bulky Bulky)(5), MENTOS(멘토스)(2), 코코짱(COCO ZZANG)(2)","20","5","","","","","","","","","","","","","","","","","","9","","전체이용가","","","","일반주거지역"
"3200000","CDFF2241142018000002","20180212","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1664-21번지 1층 우측 첫번째 ","서울특별시 관악구 시흥대로160길 32, 1층 (신림동)","08768","뽑기매니아","2019-09-27 11:24:35","U","2019-09-29 02:40:00.0","","191237.262245059    ","442058.110868063    ","청소년게임제공업","유통관련업","3","","Love Push(러브푸시)(3), Toys Pop(토이즈팝)(1), 토이즈팝(TOYS POP)(3)","33","2","1","근린생활시설","","","","","","","","","","","","","","","","7","","전체이용가","","","",""
"3200000","CDFF2241142017000011","20170313","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 862-1 10층 10014호","서울특별시 관악구 남부순환로 1820, 10층 10014호 (봉천동, 에그엘로우)","08787","에그인형 놀기","2021-05-07 11:11:51","U","2021-05-09 02:40:00.0","","195703.043681259    ","442094.085759338    ","청소년게임제공업","유통관련업","23","주택가주변","트윈일성크레인(1), 레인보우플러스2(2), 럭셔리러브푸쉬(2), 해피몬ver.1(2)","13.54","10","","판매시설","","","","","","","","","","","","","","","","9","","전체이용가","","","","일반상업지역"
"3200000","CDFF2241142017000012","20170313","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 862-1 에그엘로우 ","서울특별시 관악구 남부순환로 1820, 에그엘로우 10004,10005호 (봉천동)","08787","에그오락실","2021-05-31 16:34:55","U","2021-06-02 02:40:00.0","","195703.043681259    ","442094.085759338    ","청소년게임제공업","유통관련업","23","주택가주변","럭셔리 자이언트 캐처(10), 럭셔리 러브푸쉬(2), SWEET BOX(스위트 박스)(1), 자이언트캡쳐(4), 레인보우플러스2(2)","39","10","","판매시설","","","","","","","","","","","","","","","","17","","전체이용가","","","","일반상업지역"
"3200000","CDFF2241142018000006","20180531","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 16-41 2층 ","서울특별시 관악구 청림6길 20, 2층 (봉천동)","08733","또또인형뽑기","2020-08-21 12:31:38","U","2020-08-23 02:40:00.0","","196319.78176882     ","442723.185084824    ","청소년게임제공업","유통관련업","4","주택가주변","토이즈팝(Toys Pop):9대, 화이트캐슬(whitecastle):1대, 조아조아윷놀이2:1대, HAPPY CUT VER.1(해피컷 VER.1):1대","48.6","3","1","근린생활시설","","","","","","","","","","","","","","","","12","","전체이용가","","","","일반주거지역"
"3200000","CDFF2241142018000009","20180608","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 518-61 1층 ","서울특별시 관악구 난곡로75길 8, 1층 (신림동)","08701","뽑다방","2020-08-21 12:31:14","U","2020-08-23 02:40:00.0","","192254.058075846    ","442628.882755967    ","청소년게임제공업","유통관련업","","","스마일토이(1), 토이즈팝(3), 마트크레인(1)","25","","","","","","","","","","","","","","","","","","","11","","전체이용가","","","",""
"3200000","CDFF2241142016000005","20160812","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1640-40 1층 ","서울특별시 관악구 신림로59길 10, 1층 (신림동)","08776","신림놀이터","2020-08-21 12:24:50","U","2020-08-23 02:40:00.0","","193668.2563763      ","442332.218262689    ","청소년게임제공업","유통관련업","","유흥업소밀집지역","해피 하우스(13), Love Push(러브푸시)(2), MENTOS(멘토스)(3), 짱(ZZANG)(2)","82.05","","","근린생활시설","","","","","","","","","","","","","","","","20","","전체이용가","","","","일반상업지역"
"3200000","CDFF2241142016000006","20160819","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1460-3 1층 103호","서울특별시 관악구 관천로12길 27, 1층 103호 (신림동, 그랜드힐)","08759","토이노리#","2020-08-31 16:38:13","U","2020-09-02 02:40:00.0","","193401.497254679    ","442671.743416528    ","청소년게임제공업","유통관련업","9","기타","Love Push(러브푸시)(1), Toys Pop(토이즈팝)(4), MENTOS(멘토스)(1)","16.97","8","1","근린생활시설","","","","","","","","","","","","","","","","6","","전체이용가","","","","준주거지역"
"3200000","CDFF2241142016000009","20160919","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1640-13 1층 ","서울특별시 관악구 신림로 329, 1층 (신림동)","08776","엑스 게임존","2020-08-21 12:25:49","U","2020-08-23 02:40:00.0","","193688.002534384    ","442387.531613201    ","청소년게임제공업","유통관련업","","유흥업소밀집지역","비트앤덩크(2),토이즈팝(14),해피트윈멀티(3),펌피럽프라임,짱(3),철권7(4)","132","","","근린생활시설","","","","","","","","","","","","","","","","27","","전체이용가","","","","일반상업지역"
"3200000","CDFF2241142017000024","20170605","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1655 4층 ","서울특별시 관악구 시흥대로 570, 4층 (신림동)","08769","금성게임랜드","2021-02-01 14:00:07","U","2021-02-03 02:40:00.0","","191303.792863813    ","442376.389028958    ","청소년게임제공업","유통관련업","5","","와사비(WASABI)(80)","140","4","1","근린생활시설","","","","","","","","","","","","","","","","80","","전체이용가","","","","일반상업지역"
"3200000","CDFF2241142017000030","20170801","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1422-2 1층 ","서울특별시 관악구 신림로64길 46, 1층 (신림동, 휴드림)","08754","이판사판뽑기판","2020-08-21 12:28:46","U","2020-08-23 02:40:00.0","","193938.395561866    ","442547.75332477     ","청소년게임제공업","유통관련업","11","유흥업소밀집지역","플러스크레인(4), 토이즈팝(6), 스마일크레인(4), 조아조아윷놀이(1), 멘토스(1)","63.05","10","1","근린생활시설","","","","","","","","","","","","","","","","16","","전체이용가","","","","일반상업지역"
"3200000","CDFF2241142014000004","20140501","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 1613-1 지하1층 ","서울특별시 관악구 남부순환로230길 35, 지하1층 (봉천동)","08789","골든싱어코인노래오락실","2022-01-05 12:58:35","U","2022-01-07 02:40:00.0","","196006.928442107    ","441809.731220733    ","청소년게임제공업","유통관련업","0","","엣지plus(엣지플러스)17대","119.32","0","0","","0","0","0","0","","","","","","","","","","","","17","","전체이용가","","","",""
"3200000","CDFF2241142012000009","20121002","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1461-3 ","서울특별시 관악구 신림동7길 26 (신림동)","08759","노래두곡 오백원 오락실","2021-01-14 14:02:10","U","2021-01-16 02:40:00.0","","193412.882076193    ","442634.223902925    ","청소년게임제공업","유통관련업","4","유흥업소밀집지역","금영퀴즈노래방(8)","75.36","","1","다가구용 주택(공동주택적용)","","","","","","","","","","","","","","","","8","","전체이용가","","","","준주거지역"
"3200000","CDFF2241142015000011","20150916","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 1633-19 지하1층 ","서울특별시 관악구 남부순환로246길 24, 지하1층 (봉천동)","08793","24시 코인 노래","2021-01-14 14:02:34","U","2021-01-16 02:40:00.0","","196759.400194038    ","441484.292932132    ","청소년게임제공업","유통관련업","","","뉴짱(12)","96.13","","","","","","","","","","","","","","","","","","","12","","전체이용가","","","",""
"3200000","CDFF2241142015000013","20151013","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 608-44번지 ","서울특별시 관악구 법원단지3길 3, 2층 (신림동)","08850","조운pc","2018-10-15 18:06:08","U","2018-10-15 23:59:59.0","","192765.233399338    ","441361.285958942    ","청소년게임제공업","유통관련업","2","","뉴다비드(40)","75","2","","","","","","","","","","","","","","","","","","40","","전체이용가","","","",""
"3210000","CDFF2241142018000001","20180323","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1595-6번지 ","서울특별시 서초구 효령로55길 57, 2층 (서초동)","06651","럭키게임랜드","2018-03-23 15:46:32","I","2018-08-31 23:59:59.0","","201164.044541332    ","442785.27202634     ","청소년게임제공업","유통관련업","","","리치코인 60대","234.72","","","","","","","","","","","","","","","","","","","60","","전체이용가","","","",""
"3210000","CDFF2241142009000002","20090326","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 잠원동 25-25번지 1층 ","서울특별시 서초구 강남대로95길 40 (잠원동, 1층)","06527","잠원 PC방","2017-04-13 09:19:15","I","2018-08-31 23:59:59.0","","201501.34352011     ","445689.18901248     ","청소년게임제공업","유통관련업","7","기타","","87.04","1","","근린생활시설","","","","","","","","","","","","","","","","","","전체이용가","","","","일반상업지역"
"3210000","CDFF2241142005000001","20051206","","01","영업/정상","13","영업중","","","","","2039-3160","","","서울특별시 서초구 양재동 360-13번지 1층 ","서울특별시 서초구 강남대로6길 76 (양재동, 1층)","06789","크레이지100","2017-04-13 09:18:07","I","2018-08-31 23:59:59.0","","203890.510805075    ","440729.103990131    ","청소년게임제공업","유통관련업","6","","","39.38","5","1","근린생활시설","","40","","","","","","","","","","","","","","16","","전체이용가","","","","일반주거지역"
"3210000","CDFF2241142008000001","20080408","","01","영업/정상","13","영업중","","","","","","","137070","서울특별시 서초구 서초동 821-1번지 강남역지하상가 C-13,14호 ","","","세종","2008-04-08 08:25:26","I","2018-08-31 23:59:59.0","","","","청소년게임제공업","유통관련업","","","","83.3","","1","근린생활시설","","40","","","","","","","","","","","","","","32","","전체이용가","","","","상업지역"
"3210000","CDFF2241142015000001","20150804","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 반포동 ","서울특별시 서초구 신반포로 15, 1층 G 3호 (반포동, 구반포상가)","06501","디제이코인","2015-08-04 09:06:18","I","2018-08-31 23:59:59.0","","198709.424984305    ","444381.011606431    ","청소년게임제공업","유통관련업","","","","60.6","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3210000","CDFF2241142017000001","20170202","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 양재동 11-87번지 ","서울특별시 서초구 남부순환로356길 26, 1층 3호 (양재동)","06737","놀이터뽑기샵","2017-02-06 13:31:23","I","2018-08-31 23:59:59.0","","203279.213178553    ","442394.166424487    ","청소년게임제공업","유통관련업","","","알라딘알파","344","","","","","","","","","","","","","","","","","","","12","","전체이용가","","","",""
"3210000","CDFF2241142017000002","20170310","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 양재동 279-7번지 ","서울특별시 서초구 언남길 79, 104호 (양재동)","06775","픽미픽미","2017-03-10 16:30:42","I","2018-08-31 23:59:59.0","","203949.061675425    ","441452.245055815    ","청소년게임제공업","유통관련업","","","곰탱이","43.8","","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3210000","CDFF2241142017000006","20171229","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 양재동 8-59번지 ","서울특별시 서초구 남부순환로356길 39, 2층 (양재동)","06742","은성게임장","2017-12-29 14:48:10","I","2018-08-31 23:59:59.0","","203333.433411803    ","442339.208769703    ","청소년게임제공업","유통관련업","","","","83.86","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3210000","CDFF2241142020000001","20200326","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 반포동 705-8번지 ","서울특별시 서초구 주흥16길 23, 1층 (반포동)","06534","SZONE","2020-03-26 10:43:46","I","2020-03-28 00:23:21.0","","201680.718422076    ","445282.979129911    ","청소년게임제공업","유통관련업","","","","72.41","","","","","","","","","","","","","","","","","","","14","","전체이용가","","","",""
"3210000","CDFF2241142018000002","20180816","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 잠원동 12-15번지 은성빌딩 ","서울특별시 서초구 강남대로101길 20, 은성빌딩 1층 (잠원동)","06524","뽑기의 신","2018-08-16 13:54:40","I","2018-08-31 23:59:59.0","","201560.28743899     ","446078.139520972    ","청소년게임제공업","유통관련업","","","총 11대","36.4","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3220000","CDFF2241142017000007","20170310","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 대치동 989번지 ","서울특별시 강남구 삼성로 238, 109호 (대치동, 태원 리치타운상가)","06282","더뽑앙","2017-03-10 09:59:44","I","2018-08-31 23:59:59.0","","205365.24299343     ","444049.3669835      ","청소년게임제공업","유통관련업","","","스마일 토이","27.2","1","","","","","","","","","","","","","","","","","","12","","전체이용가","","","",""
"3220000","CDFF2241142017000008","20170324","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 700-35 ","서울특별시 강남구 언주로98길 26, 1층 (역삼동)","06147","인형뽑기","2020-09-09 17:17:52","U","2020-09-11 02:40:00.0","","203808.128915114    ","444722.833885403    ","청소년게임제공업","유통관련업","","","코코짱","33","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3220000","CDFF2241142017000011","20170731","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 149-8번지 ","서울특별시 강남구 학동로18길 30, 상가2호 (논현동)","06115","뽑기114(뽑GO!뽑GO!)","2019-02-19 17:30:52","U","2019-02-21 02:40:00.0","","202412.715264885    ","445419.770596674    ","청소년게임제공업","유통관련업","","","조아조아윷놀이, 조아조아왕발이밀판, 뉴해피트윈멀티, 아이큐브, 럭셔리자이언츠, 와이드러브푸쉬, 티크레인","36.4","","","","","","","","","","","","","","","","","","","9","","전체이용가","","","",""
"3220000","CDFF2241142017000013","20171011","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 일원동 666-5 ","서울특별시 강남구 일원로9길 32, 1층 1호 (일원동)","06343","SHOW ME THE 뽑기방","2020-09-09 14:11:23","U","2020-09-11 02:40:00.0","","207384.855          ","443094.38           ","청소년게임제공업","유통관련업","","","토이즈팝(14대),VSPHEONIX DUAL(1대)","45","","","","","","","","","","","","","","","","","","","15","","전체이용가","","","",""
"3220000","CDFF2241142016000007","20161128","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 517-6번지 ","서울특별시 강남구 압구정로2길 49, 1층 (신사동)","06034","하늘별따기","2016-11-28 13:05:19","I","2018-08-31 23:59:59.0","","201801.404040861    ","446279.425198652    ","청소년게임제공업","유통관련업","","","","21","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3220000","CDFF2241142016000008","20161212","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 515-6번지 ","서울특별시 강남구 도산대로11길 15 (신사동)","06035","못된강아지","2016-12-12 11:15:11","I","2018-08-31 23:59:59.0","","201908.485426564    ","446248.296497573    ","청소년게임제공업","유통관련업","","","자이언트 캡쳐","48","","","","","","","","","","","","","","","","","","","18","","전체이용가","","","",""
"3220000","CDFF2241142017000004","20170223","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 813-12번지 ","서울특별시 강남구 강남대로102길 15, 1층 (역삼동)","06123","못된 강아지","2018-01-11 09:50:47","I","2018-08-31 23:59:59.0","","202316.044245494    ","444445.918127546    ","청소년게임제공업","유통관련업","","","크레인 게임 및 아케이드 게임","96.72","1","","","","","","","","","","","","","","","","","","30","","전체이용가","","","",""
"3220000","CDFF2241142011000002","20110418","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 822번지 201호 ","서울특별시 강남구 테헤란로 103 (역삼동, 명선상가빌딩)","06134","락 플스방","2015-10-19 17:02:05","I","2018-08-31 23:59:59.0","","202436.583685579    ","444044.876878378    ","청소년게임제공업","유통관련업","","","플레이스테이션(ps3)18대","99","2","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3220000","CDFF2241142015000004","20150731","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 818-15번지 5층 ","서울특별시 강남구 테헤란로1길 16 (역삼동)","06129","리가플스방","2015-10-19 17:09:43","I","2018-08-31 23:59:59.0","","202400.788864932    ","444136.853424488    ","청소년게임제공업","유통관련업","","","월드사커위닝일레븐2015 플레이스테이션4","144.52","","","","","","","","","","","","","","","","","","","24","","전체이용가","","","",""
"3230000","CDFF2241142016000013","20161228","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 183-10번지 ","서울특별시 송파구 백제고분로7길 49, 1층 (잠실동)","05558","잼잼인형랜드","2016-12-28 15:20:19","I","2018-08-31 23:59:59.0","","207387.733704403    ","445412.222047539    ","청소년게임제공업","유통관련업","","유흥업소밀집지역","코코짱외1","33","1","","근린생활시설","","","","","","","","","","","","","","","","13","","전체이용가","","","","일반상업지역"
"3230000","CDFF2241142016000002","20160906","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 마천동 126번지 ","서울특별시 송파구 마천로41길 1, 1층 (마천동)","05755","토이N조이","2016-09-06 15:05:17","I","2018-08-31 23:59:59.0","","212998.852223494    ","443921.929307036    ","청소년게임제공업","유통관련업","","","멘토스2,러브푸시2,코코짱3대","33","1","","근린생활시설","","","","","","","","","","","","","","","","7","","전체이용가","","","","일반주거지역"
"3230000","CDFF2241142010000026","20100826","","01","영업/정상","13","영업중","","","","","424-7654","","","서울특별시 송파구 잠실동 188-6번지 지층 ","서울특별시 송파구 올림픽로12길 16 (잠실동,지층)","","엑스-매니아","2013-07-18 09:52:51","I","2018-08-31 23:59:59.0","","207263.084816768    ","445329.399691355    ","청소년게임제공업","유통관련업","","","월드사커위닝일레븐2010","142.47","","","","","","","","","","","","","","","","","","","24","","전체이용가","","","",""
"3230000","CDFF2241142015000003","20150413","","01","영업/정상","13","영업중","","","","","02-414-1474","","","서울특별시 송파구 잠실동 187-3번지 ","서울특별시 송파구 올림픽로12길 17, 4층 (잠실동)","05559","리가 플스방","2015-05-12 09:45:32","I","2018-08-31 23:59:59.0","","207296.246452135    ","445324.959410252    ","청소년게임제공업","유통관련업","","","월드사커위닝일레븐2015","144.17","","","근린생활시설","","","","","","","","","","","","","","","","26","","전체이용가","","","","일반주거지역"
